Latitude,Longitude,Rainfall (mm),River Discharge (m³/s),Elevation (m),Distance From Coast (km),Land Cover,Soil Type,Population Density,Is Coastal,Flood Risk,Flood Prediction
16.884956381294643,73.0231758736429,43.77,235.2,663.83,224.27,Water Body,Sandy Loam,1559,0,0.055529999999999996,0
16.01410331744631,74.0241267101027,51.88,164.89,161.17,344.84,Forest,Clay,13439,0,0.1601245,0
17.969842674445594,72.81248758111529,134.68,434.69,10.58,102.96,Forest,Clay,14786,1,0.4064145,0
19.20624771956073,72.8711496158198,85.58,163.17,537.82,34.72,Forest,Sandy Loam,8563,0,0.0937385,0
16.244259520447564,73.07612698870248,152.96,409.7,780.91,295.38,Agricultural,Clay,3595,0,0.27344500000000005,0
18.894465217632217,74.01257248210878,49.41,1281.48,548.42,127.75,Forest,Laterite,10635,0,0.113484,0
17.622203380077572,73.80968433455462,21,1542.04,8,177.21,Urban,Clay,17248,1,0.348102,0
18.198004486806145,73.13679609579054,201.81,1324.91,56.92,85.45,Urban,Laterite,10755,1,0.2680555,0
17.42179523022304,73.49938986152779,196.67,753.75,425.46,179.57,Agricultural,Sandy Loam,6665,0,0.2343575,0
19.096358283293025,73.40435281623431,35.41,594,321.71,67.24,Mangrove,Clay,5499,0,0.26511,0
17.237525069456552,74.13480959328669,9.4,449.46,210.82,232,Urban,Sandy Loam,3999,0,0.031873,0
17.446139085496217,73.94745840876008,85.56,276.35,302.53,201.57,Forest,Sandy Loam,6090,0,0.09937750000000001,0
15.551870374585889,73.11601535426838,38.16,1035.24,190.6,372.06,Forest,Clay,5543,0,0.189922,0
19.381722821996302,72.62624998417064,88.45,368.05,710.31,56.37,Forest,Sandy Loam,11593,0,0.1068525,0
17.719982991837185,73.65443959524957,66.62,312.76,779.79,158.8,Forest,Laterite,12133,0,0.082258,0
16.496396258133288,73.626596040573,36.46,716.71,94.71,280.1,Urban,Laterite,11410,1,0.07229550000000001,0
18.665126316843796,73.05242073106628,35.58,297.89,329.05,37.2,Urban,Laterite,11531,0,0.0504745,0
19.326670507193676,73.46939542867668,63.72,816.27,719.34,84.8,Agricultural,Laterite,11670,0,0.1045335,0
17.191965302844228,74.13717306930872,7.41,1596.83,425.46,236.18,Water Body,Laterite,7857,0,0.08725150000000001,0
17.875380261067725,74.01692313423882,29.51,233.47,214.03,171.46,Forest,Alluvial,2098,0,0.041183500000000005,0
16.806152151601765,73.45420303000245,35.36,557.8,326.72,241.89,Forest,Clay,9130,0,0.16325,0
16.79605664508393,74.01298274947003,15.81,1934.84,748.86,265.99,Forest,Laterite,15544,0,0.112552,0
16.440054389591793,74.00931913197513,81.56,650.17,549.27,300.97,Forest,Laterite,12155,0,0.1140685,0
17.29399258372368,72.73049829546756,51.28,723.1,22.55,177.91,Forest,Laterite,15927,1,0.08743500000000001,0
19.317684080317115,72.77534622699892,64.62,902.47,302.75,46.31,Forest,Clay,7786,0,0.2097435,0
15.66052008271588,73.67933732324848,46.35,794.09,16.42,370.51,Forest,Laterite,4565,1,0.2360545,0
17.72505087775888,73.52175924760729,38.37,830.42,282.24,150.78,Forest,Laterite,6442,0,0.07989099999999999,0
19.3709390953603,73.84369274246403,30.38,123.73,29.86,121.55,Agricultural,Laterite,12229,1,0.0365665,0
16.943753286116713,72.60873510908827,134.67,1346.91,316.93,217.46,Forest,Laterite,3779,0,0.2020155,0
19.287180296180907,73.27714344441844,65.98,786.34,492.58,66.02,Forest,Alluvial,2445,0,0.105297,0
15.929046359193693,72.50054147620024,7.53,277.36,779.66,330.34,Urban,Laterite,6103,0,0.021398,0
15.589578130765853,74.04088737122704,55.12,1907.62,751.73,389.41,Agricultural,Laterite,10448,0,0.150501,0
17.320978309803955,74.2728800114956,160.85,347.88,126.01,234.19,Agricultural,Laterite,17003,0,0.17824399999999999,0
17.8070427446785,72.58806742216066,21.05,437.6,661.36,123.03,Forest,Laterite,4073,0,0.04293,0
17.291956508468207,72.5038971751308,143.03,1502.95,48.85,180.72,Forest,Sandy Loam,4620,1,0.2181775,0
15.853663998784096,73.23459430718806,240.67,113.12,54.08,340.3,Forest,Clay,3452,1,0.34632599999999997,0
17.107116769913134,73.43496835207213,69.49,3776.44,479.59,209.52,Forest,Laterite,4265,0,0.258312,0
16.050565967941406,74.3494381511013,141.33,787.1,34.35,355.71,Water Body,Alluvial,8467,1,0.180685,0
17.660844166061207,74.1640261820673,38.3,178.38,393.28,199.03,Forest,Laterite,7380,0,0.047219,0
17.80185836565615,73.00943432650723,112.4,1883.95,48.92,123.55,Forest,Sandy Loam,7765,1,0.20659750000000002,0
17.079842076394588,73.81378379194976,77.77,1994.67,22.58,228.28,Agricultural,Laterite,10300,1,0.1775035,0
19.07273414115888,74.43856092549132,222.59,224.26,246.47,173.6,Agricultural,Alluvial,1570,0,0.23380299999999998,0
15.624389776461841,72.74215106974673,42.6,302.47,42.19,362.57,Forest,Laterite,4769,1,0.05772350000000001,0
17.05098925158131,72.91689680969397,84.69,615.96,443.93,205.02,Forest,Laterite,4293,0,0.11548800000000001,0
17.394389953052247,74.09566347872847,190.28,514.43,94.91,215.79,Agricultural,Alluvial,1873,1,0.21600149999999999,0
17.44979359981565,74.31175083051366,94.36,519.14,788.8,226.59,Forest,Laterite,3884,0,0.120317,0
17.142428371159845,72.52058790153002,33.09,570.68,587.99,196.77,Forest,Sandy Loam,4265,0,0.061624,0
15.970674267358081,73.53347264962046,40.67,847.33,778,333.43,Forest,Laterite,1026,0,0.0830365,0
18.602960459724986,74.11360531529593,16.88,332.8,22.87,142.36,Agricultural,Clay,2724,1,0.13352,0
16.056821231007547,73.98071278600092,86.62,744.6,174.43,338.73,Agricultural,Laterite,10061,0,0.12385000000000002,0
15.767754199063043,72.67448591087424,94.3,330.94,561.9,346.91,Agricultural,Laterite,2304,0,0.11084699999999999,0
18.659992654808242,72.8710203704554,81.68,432.25,591.03,27.6,Forest,Laterite,2844,0,0.10329250000000002,0
18.163644768771157,73.67114570037305,6.56,294.86,169.33,122.89,Forest,Clay,13155,0,0.12130300000000001,0
15.783674155059826,73.8341646958434,194.87,193.76,537.94,361.98,Water Body,Sandy Loam,2205,0,0.20455800000000002,0
17.227484138098625,74.24133745313418,151.16,454.46,74.86,239.89,Forest,Clay,13927,1,0.273883,0
18.084163840766884,74.01086033337332,37.94,184.1,121.64,156.54,Forest,Laterite,11323,0,0.047145,0
15.6597941925979,73.05477886487942,58.11,1834.07,60.53,359.62,Water Body,Sandy Loam,7273,1,0.1498135,0
17.044375412387183,74.24231810628635,158.06,2898.79,501.79,255.96,Agricultural,Laterite,17134,0,0.3029995,0
17.630956456571745,73.73273331867703,21.03,786.7,32.42,171.63,Forest,Laterite,3632,1,0.060365000000000016,0
16.83999393933033,73.85220023112802,57.72,886.18,650.83,253.81,Urban,Clay,9815,0,0.20202900000000001,0
16.945947757739454,73.58555183638488,64.91,761.84,87.61,231.73,Agricultural,Laterite,3543,1,0.10300200000000001,0
18.08990933923654,73.49391137622295,52.32,320.97,202.44,115.8,Agricultural,Laterite,12129,0,0.0683685,0
19.435470264943866,72.50653414527396,43.12,1952.43,58.36,66.83,Forest,Laterite,4398,1,0.14074150000000002,0
19.426310551992277,73.75622545155431,97.62,586.67,186.04,116.24,Urban,Alluvial,12882,0,0.1269535,0
16.609424087627577,73.59698139928614,56.05,729.43,537.05,267.23,Forest,Laterite,3924,0,0.09252149999999999,0
17.914645182210716,74.00345312456393,121.67,468.92,212.28,167.52,Agricultural,Clay,12054,0,0.245116,0
15.998253109922517,72.99238590665732,80.35,2674.1,27.95,321.8,Forest,Clay,8195,1,0.314055,0
17.898865337657618,73.2734065867389,47.08,491.57,530.54,121.58,Forest,Laterite,3767,0,0.07165850000000001,0
18.19324465070724,73.3733005790351,10.79,504.82,201.16,98.91,Forest,Sandy Loam,3396,0,0.036031,0
17.116025245402184,72.93585671952683,70.53,171.88,68.65,197.97,Agricultural,Clay,6524,1,0.179124,0
18.70040255850194,73.27773975687707,69.1,635.88,8.95,54.99,Forest,Laterite,14586,1,0.250894,0
16.53943635459336,72.81619639945838,48.02,699.41,125.41,261.27,Forest,Laterite,2594,0,0.08299050000000001,0
19.163399671279002,72.68475356125012,24.27,607.25,27.85,31.58,Water Body,Laterite,3378,1,0.0546325,0
15.767115599865187,74.24362021822141,132.97,384.29,217.55,379.15,Forest,Alluvial,10238,0,0.15218449999999997,0
15.769528412009368,72.70302060647374,32.37,2424.62,752.51,346.61,Forest,Laterite,11199,0,0.153601,0
17.552983636060528,72.54143591971565,101.05,385.97,83.43,151.58,Agricultural,Laterite,6558,1,0.1203485,0
18.3408367368542,73.92685938251338,38.73,329.96,442.97,134.06,Urban,Laterite,13928,0,0.05522799999999999,0
17.366480856004504,73.79470650767215,104.65,1280.26,276,199.72,Water Body,Laterite,2980,0,0.168663,0
15.645666694846541,72.64683414399323,30.88,528.44,441.06,360.53,Urban,Laterite,6496,0,0.057302,0
17.861719661668666,74.01751239224114,35.04,563.5,90.37,172.51,Forest,Laterite,5566,1,0.06321500000000001,0
16.318769677379706,72.76082821809948,35.99,277.5,736.57,285.71,Water Body,Sandy Loam,8459,0,0.04986500000000001,0
16.91909753743095,73.52512300836455,94.85,1757.94,235.44,232.32,Water Body,Laterite,3173,0,0.182747,0
18.344420092153253,73.03921721964906,11.97,685.17,658.96,66.48,Agricultural,Clay,5525,0,0.1462285,0
18.704895839601683,73.67124232833531,322.17,551.12,483.59,94.35,Urban,Laterite,15285,0,0.34972600000000004,0
17.01169995457387,73.82123252323674,86.97,458.23,9.32,235.33,Forest,Laterite,1964,1,0.2598815,0
15.54845893244623,72.76588404468437,82.68,527.27,21.06,370.94,Mangrove,Laterite,4396,1,0.31356525,0
17.430658304304245,72.63217814593158,92.93,2102.88,421.72,163.6,Water Body,Clay,12962,0,0.29807400000000006,0
19.322673706904762,73.01616672541266,114.55,1267.18,468.7,52.02,Agricultural,Sandy Loam,7386,0,0.17790899999999998,0
16.6158584596571,73.68770064083184,11.25,411.51,606.99,269.76,Agricultural,Alluvial,11891,0,0.0318255,0
16.53056910951426,74.14813798886496,113.61,627.79,479.55,298.69,Forest,Clay,8013,0,0.2449995,0
16.69633811954049,72.98498837891884,133.66,1796.11,5.69,244.68,Agricultural,Laterite,6784,1,0.3734655,0
15.622382054739768,74.3751880432722,31.35,1851.81,58.84,399.53,Agricultural,Sandy Loam,4161,1,0.12394050000000001,0
18.718118046668007,73.172222571957,125.77,287.02,93.44,44.1,Urban,Clay,18355,1,0.240121,0
15.508349045253043,72.85514614034719,33.96,371.78,35.73,375.41,Agricultural,Laterite,5098,1,0.052549000000000005,0
15.655768990406857,73.66572700563589,40.02,928.17,682.26,370.66,Forest,Laterite,13004,0,0.0864285,0
16.12957616577935,74.05215033441696,103.5,391.82,337.06,334.2,Forest,Laterite,5420,0,0.12309099999999999,0
17.535503515791856,73.08730653902127,165.67,1153.77,30.93,154.05,Forest,Laterite,10081,1,0.22335849999999996,0
15.647190603001508,72.61749617141012,173.89,474.58,437.12,360.52,Agricultural,Sandy Loam,10528,0,0.197619,0
16.710184006018526,73.91822153642434,72.49,531.9,80.36,269.8,Forest,Sandy Loam,9357,1,0.09908499999999998,0
17.089958542100334,73.91828346047662,65.33,569.34,56.66,232.72,Agricultural,Laterite,16107,1,0.093797,0
17.163204136288652,73.4737884085703,127.58,406.7,597.96,205.04,Urban,Laterite,2758,0,0.147915,0
18.586272115240217,74.43854817004616,45.19,3790.9,27.34,176.24,Forest,Laterite,8665,1,0.35210250000000004,0
17.948898023267418,73.3698753233211,90.09,765.27,4.45,121.27,Forest,Laterite,6801,1,0.27835350000000003,0
19.012937498606597,74.35809681510244,49.93,834.23,556.44,164.57,Forest,Laterite,4275,0,0.0916415,0
16.561463654168993,73.5614856366697,16.09,592.59,771.05,271.13,Urban,Laterite,15537,0,0.0457195,0
15.565373614482636,74.23709185350832,179.02,3678.65,447.64,399.44,Agricultural,Laterite,4632,0,0.3629525,0
15.963486637331066,72.96966682263655,66.2,180.13,552.79,325.5,Water Body,Laterite,15220,0,0.0752065,0
18.42406631285528,72.83804526414659,60.02,296.16,36.14,52.83,Urban,Laterite,9888,1,0.074828,0
18.056090416568214,72.65245154474398,37.66,1081.3,635.43,94.7,Forest,Laterite,6686,0,0.091725,0
15.98839004281884,73.83599675617167,57.69,1228.14,232.51,340.51,Water Body,Clay,11947,0,0.21909700000000001,0
18.673239343359587,72.67284840333645,21.13,728.98,63.16,28.46,Forest,Sandy Loam,2746,1,0.057579000000000005,0
17.549679004426665,74.12361886206953,46.92,1529.89,6.69,204.78,Mangrove,Laterite,7887,1,0.3734145,0
17.331412744142877,73.1444280094285,73.34,734.4,360.78,177.4,Forest,Clay,16824,0,0.21006,0
18.94802738617305,72.67045052549362,263.92,731.72,446.04,14.65,Mangrove,Clay,2916,0,0.500506,0
18.743317217602733,74.07229244463484,138.73,726.77,174.6,135.22,Water Body,Clay,9959,0,0.2750685,0
18.762773405897057,74.49856148888226,58.08,458.24,40.69,179.67,Forest,Laterite,10225,1,0.080992,0
18.97801953963711,74.36282063312761,127.26,539.96,333.65,164.84,Water Body,Laterite,8231,0,0.154258,0
15.815355456814746,72.59815740997367,63.26,1306.16,170.31,342.06,Agricultural,Sandy Loam,14812,0,0.12856800000000002,0
17.180684628873095,73.81579502423504,56.16,761.8,428.46,218.58,Forest,Laterite,3301,0,0.09425,0
19.25862868312569,74.29004904320996,52.64,904.49,47.03,161.76,Urban,Laterite,4112,1,0.0978645,0
17.131641954341127,73.86282240633629,177.5,656.4,529.28,225.77,Forest,Sandy Loam,5256,0,0.21032,0
17.118082373551175,73.68154025691067,52.87,273.55,448.37,218.2,Mangrove,Laterite,10838,0,0.16654750000000001,0
18.265199843889206,73.65323202586707,234.9,1561.64,23.09,114.23,Forest,Laterite,9766,1,0.312982,0
16.031848280585404,72.93627134377583,143.64,337.09,607.02,317.76,Urban,Sandy Loam,17253,0,0.16049449999999998,0
17.014898558244713,73.53773186624518,57.15,1181.9,231.6,222.8,Agricultural,Sandy Loam,6996,0,0.11624500000000001,0
19.296572037753386,73.37490163816412,53.38,4103.76,242.69,74.75,Forest,Laterite,4543,0,0.258568,0
17.204609148772168,72.52753523697308,211.72,797.91,414.54,189.85,Agricultural,Laterite,16521,0,0.2516155,0
16.57855797292168,73.4607005748237,86.62,1972.48,790.55,266.31,Agricultural,Clay,2813,0,0.28524400000000005,0
18.384970676029745,73.54405646405833,158.68,1965.13,2.03,97.02,Agricultural,Sandy Loam,14207,1,0.40693650000000003,0
16.508395070126955,72.98858838912453,279.66,310.03,497.57,265.45,Forest,Laterite,10585,0,0.2951615,0
18.383523069744175,73.34969735519837,161.33,333.73,60.16,81.44,Agricultural,Laterite,8844,1,0.1780165,0
19.06102827921164,73.14943011173312,193.89,654.25,582.81,40.89,Forest,Sandy Loam,6023,0,0.22660249999999998,0
15.67550698533533,73.43416575211823,108.43,842.8,250.17,363.17,Forest,Laterite,14792,0,0.15057,0
17.136552724846524,74.48263116598741,140.46,2973.09,275.22,264.27,Agricultural,Clay,1967,0,0.38911450000000003,0
18.25598678818588,73.58215028296468,145.65,1158.97,331.52,109.08,Forest,Laterite,4525,0,0.20359850000000002,0
17.208422860395284,73.19791762433432,71.18,151.15,292.68,191.91,Forest,Laterite,10582,0,0.0787375,0
16.28342422328226,72.91814184483356,33.82,885.82,182.51,289.86,Water Body,Laterite,12598,0,0.07811100000000001,0
17.22729009848623,73.87583425735336,75.03,1498.03,210.27,217.36,Forest,Laterite,4015,0,0.1499315,0
18.750398193782246,73.03228020241406,104.79,1248.06,53.28,29.56,Agricultural,Alluvial,3433,1,0.16719299999999998,0
18.846760117850202,73.39015157936775,63.98,1179.8,640.79,62.46,Agricultural,Laterite,2871,0,0.12297,0
18.27807048340973,74.3016618796258,49.73,486.38,616.33,172.8,Forest,Laterite,13583,0,0.07404899999999999,0
18.69577157874188,72.98096582156421,18.44,709.62,158.5,29.58,Agricultural,Laterite,5119,0,0.05392100000000001,0
16.044719810131493,72.8566201186779,84.53,231.71,537.39,316.06,Forest,Clay,2476,0,0.1961155,0
18.540558377559258,73.42179841048471,155.08,528.27,119.13,76.7,Agricultural,Laterite,2519,0,0.1814935,0
16.159695737289145,73.98439608228165,138.37,1093.14,43.9,328.32,Water Body,Clay,11606,1,0.29302700000000004,0
18.493886976499667,73.70974154808881,172.13,303.83,50.4,105.97,Forest,Laterite,2536,1,0.18732149999999997,0
18.75106350028347,73.70069658261751,119.46,580.85,223.01,96.36,Urban,Laterite,4921,0,0.14850249999999998,0
17.375497550975773,73.51428737394049,92.72,1557.9,162.08,184.89,Urban,Laterite,5957,0,0.17061500000000002,0
17.752006027786205,72.97160354872007,36.61,383.52,356.35,128.35,Urban,Clay,10532,0,0.155786,0
17.710173300334457,72.57875199057187,93.25,271.66,422.02,133.76,Forest,Alluvial,11433,0,0.106833,0
19.31242176707378,74.21231269724134,106.15,323.89,91.52,155.46,Urban,Laterite,16457,1,0.1223445,0
18.075109695716055,73.59495533925958,94.09,433.85,18.77,124.04,Agricultural,Laterite,3261,1,0.2657825,0
15.762122218057542,73.89328908026341,132.36,231.84,611.39,366.2,Agricultural,Laterite,13678,0,0.143952,0
18.525917819648715,72.76102075529481,173.63,598.32,25.18,41.61,Agricultural,Laterite,4675,1,0.20354599999999998,0
19.428833563078413,73.27976170415687,70.78,232.14,573.03,77.29,Forest,Clay,3630,0,0.182387,0
18.961872127992898,73.95849257742262,149.99,186.94,51.3,122.22,Mangrove,Laterite,11306,1,0.259337,0
18.423120293288385,73.23674358787304,113.89,502.74,581.78,70.07,Forest,Clay,18490,0,0.239027,0
16.665504999125513,72.90927974755296,47.53,1154.95,510.99,247.58,Water Body,Laterite,11995,0,0.10527750000000001,0
18.723791959946624,72.6801152541425,168.31,455.2,133.83,23.24,Mangrove,Laterite,8938,0,0.29107000000000005,0
16.291960611718327,72.93356451592902,80.08,3867.06,91.81,289,Agricultural,Laterite,18313,1,0.273433,0
15.88123117273191,74.42147987336939,283.01,1256.1,738.06,375.9,Forest,Laterite,8286,0,0.345815,0
16.83835392530659,73.33004537391685,112.22,687.59,333.7,234.99,Agricultural,Laterite,12340,0,0.1465995,0
17.884288433781293,74.4207371432301,374.86,3429.45,526.82,204.86,Forest,Sandy Loam,4889,0,0.5463325,0
15.783650750175525,72.74634729133311,106.18,352.51,377.9,344.94,Agricultural,Sandy Loam,3108,0,0.12380550000000001,0
19.48773155830142,72.88941185430588,47.44,352.14,336.39,65.73,Forest,Laterite,9951,0,0.065047,0
18.929109118304467,73.08789676621635,104.65,4867.52,644.61,30.5,Forest,Laterite,6237,0,0.34802600000000006,0
19.36515154810941,73.98751428792414,104.57,1199.34,93.88,135.13,Water Body,Sandy Loam,7389,1,0.164537,0
16.31272883299953,73.2811794787322,37.4,252.81,222.86,290.87,Forest,Sandy Loam,2092,0,0.050040499999999995,0
17.21917377439367,73.60058278118676,86.24,931.65,64.42,204.43,Forest,Laterite,12523,1,0.1328225,0
16.66160329430292,74.42625811756166,30.93,956.2,78.02,301.84,Forest,Laterite,10656,1,0.07874,0
17.614431832328297,73.31491449544014,46.85,795.86,359.39,152.35,Agricultural,Laterite,7221,0,0.086643,0
19.4727620054621,73.66168725054781,21.42,3175.99,45.31,110.6,Forest,Sandy Loam,11010,1,0.18021949999999998,0
18.324646549605948,73.74755114231394,134.62,780.47,29.64,118.55,Agricultural,Clay,10824,1,0.27364350000000004,0
18.203634461113193,74.02216879995518,105.27,1677.23,498.13,150.29,Forest,Laterite,1518,0,0.1891315,0
17.501753535489392,73.11918658866706,132.27,400.07,229.47,158.4,Urban,Sandy Loam,11470,0,0.1522735,0
18.60507512000531,73.35974918908197,116,178.38,392.39,67.45,Water Body,Clay,10883,0,0.22491899999999998,0
16.73800702576815,74.38606302432257,174.71,207.82,353.26,292.45,Forest,Alluvial,9340,0,0.18510100000000002,0
17.74461316338218,72.53499854856686,3.55,456.02,90.22,130.92,Agricultural,Laterite,7776,1,0.026351000000000003,0
18.89588692140806,72.79448474058853,123.54,1020.67,648.52,0.74,Forest,Laterite,8930,0,0.32457349999999996,0
19.193845684206924,72.93326421104271,115.42,1229.52,746.68,35.42,Forest,Sandy Loam,5881,0,0.176896,0
16.095808155554558,73.6752224236173,202.98,103.49,567.4,323.97,Agricultural,Clay,2246,0,0.3081545,0
15.72060361852598,74.16742055087761,196.57,1272.23,85.44,380.71,Forest,Laterite,2152,1,0.2601815,0
18.09314078924796,72.66020887036673,135.93,939.18,224.03,90.52,Agricultural,Laterite,15905,0,0.182889,0
18.068292868469207,73.75395535146666,18.34,861.39,44.06,136.47,Agricultural,Laterite,10268,1,0.061409500000000006,0
17.296100344819887,72.77946100720794,79.74,1191.17,488.83,177.54,Forest,Sandy Loam,14942,0,0.1392985,0
19.192360223761057,74.46396491171377,116.41,920.68,19.84,178.12,Agricultural,Laterite,16103,1,0.312444,0
16.75680060261127,73.92983782188014,40.24,710.95,694.68,265.72,Water Body,Laterite,2457,0,0.07578750000000001,0
16.1535312533517,73.2596590982768,47.97,415.76,783.5,307.86,Forest,Laterite,2403,0,0.06875799999999999,0
18.17150454357829,73.09345631759015,55.42,501.34,457.19,86.38,Mangrove,Laterite,4601,0,0.180487,0
15.71160048951231,73.40347728438512,155.37,493.02,90.5,358.65,Urban,Laterite,3415,1,0.18002100000000001,0
16.24659329876836,72.52802704027232,38.63,623.62,227.67,295.08,Agricultural,Laterite,3428,0,0.069811,0
17.684500287179276,73.96909594282131,98.01,804.94,678.43,182.7,Water Body,Laterite,12903,0,0.13825700000000002,0
16.208866433605902,73.86306348436945,64.45,149.93,2.29,318.5,Urban,Laterite,5929,1,0.2219465,0
19.208421677186124,72.73798992415628,95.11,1778.76,51.83,34.76,Urban,Sandy Loam,5492,1,0.184048,0
15.509005855802203,73.58124129688187,25.24,203.84,211.45,384.37,Mangrove,Clay,1350,0,0.235432,0
16.84020407614334,74.47774674664859,80.07,768.23,419.71,289.11,Agricultural,Laterite,7574,0,0.11848149999999999,0
18.227447994605228,72.97043836757483,133.79,936.13,43.32,76.59,Urban,Clay,7220,1,0.2805965,0
16.667470444690306,72.75997634676304,180.44,1100.95,416.3,247.13,Agricultural,Laterite,9949,0,0.23548750000000002,0
17.26562223111587,73.21387573962882,41.51,533.02,638.38,186.12,Agricultural,Laterite,6521,0,0.068161,0
17.02179318011546,72.65598371570593,130.74,1009.4,444.73,208.44,Agricultural,Sandy Loam,14701,0,0.18121,0
17.523221984422985,73.93707948692905,37.38,371.16,624.84,194.13,Urban,Laterite,9725,0,0.055938,0
15.502618503528645,73.78709892,155.49,368.02,66.36,390.37,Water Body,Clay,5674,1,0.273891,0
17.97815663611522,73.87122482741826,117.45,325.47,644.87,152.37,Forest,Laterite,3538,0,0.1337235,0
17.594339501654307,73.42137163271896,78,2106.86,272.64,158.75,Mangrove,Clay,12872,0,0.383343,0
18.658140372973243,74.16061673859318,48.51,1265.96,172.17,145.93,Agricultural,Laterite,3579,0,0.11180799999999999,0
18.545992831524845,73.94484168275268,160.71,1066.81,702.32,126.94,Water Body,Laterite,5539,0,0.21405050000000003,0
15.602637080896745,73.79164165988016,104.47,2692.2,324.31,379.85,Agricultural,Clay,3963,0,0.33907999999999994,0
16.276638159353116,73.75625550185413,31.65,692.24,11.32,307.57,Agricultural,Laterite,3706,1,0.21626199999999998,0
18.8320981176104,73.16723027202453,50.75,272.15,161.75,39.42,Forest,Laterite,3738,0,0.0643575,0
16.366383484868184,72.84701932022139,132.46,443.18,9.74,280.46,Urban,Laterite,1994,1,0.304619,0
19.339200842999542,73.03150884736672,268.11,829.46,79.25,54.38,Forest,Laterite,5697,1,0.30958300000000005,0
17.616848467230056,74.49518698635718,161.36,823.59,75.78,228.7,Forest,Laterite,12824,1,0.2025395,0
17.607132362061883,74.21290678928771,69.65,315.81,80.94,206.89,Agricultural,Laterite,13286,1,0.0854405,0
17.834268495632394,73.33102534401857,191.09,73.55,594.27,130.63,Agricultural,Alluvial,7669,0,0.1947675,0
16.858144811775915,73.67664243909664,64.26,804.08,770.6,244.34,Water Body,Alluvial,17798,0,0.10446400000000002,0
15.60158297825233,74.36514904873093,37.72,1055.43,7.27,401.19,Forest,Clay,11843,1,0.3404915,0
18.97394038192561,72.63848515165364,5.01,1002.95,170.26,18.88,Forest,Sandy Loam,8730,0,0.055157500000000005,0
17.043302583290146,73.73992453508228,170.91,1879.44,78.88,228.34,Urban,Laterite,3210,1,0.26488199999999995,0
15.52546152859141,73.23258821436708,103.6,322.94,771.08,376.29,Agricultural,Sandy Loam,10154,0,0.11974699999999999,0
18.730916613827826,72.71172239984641,34,180.61,64.51,20.9,Agricultural,Clay,5630,1,0.1430305,0
15.532459404631917,72.67970196186886,52.17,127.58,116.96,372.91,Forest,Laterite,10130,0,0.058549000000000004,0
18.16062922644697,72.85388232450073,41.78,622.47,56.2,82.04,Forest,Laterite,13254,1,0.07290350000000001,0
19.268550903579406,73.15086847755977,132.21,2090.36,729.76,55.03,Agricultural,Clay,2108,0,0.336728,0
18.97612143104233,73.93657817601466,40.94,329.66,21.73,120.01,Agricultural,Laterite,16210,1,0.057423,0
19.20434853521784,73.15164521607443,40.45,844.1,88.16,50.05,Mangrove,Clay,9340,1,0.282655,0
17.840706946711627,73.78071502302883,50.8,430.96,591.73,156.49,Forest,Laterite,3747,0,0.072348,0
17.72377654730368,73.11612283090916,82.58,1415.07,21.89,134.41,Urban,Laterite,8075,1,0.1533335,0
16.544151719374455,73.00779249634756,231.64,1158.73,412.78,261.67,Urban,Sandy Loam,861,0,0.2895765,0
17.784172838161307,73.3802834014577,38.73,1171.71,91.07,137.9,Urban,Laterite,3098,1,0.0973155,0
19.30494387621618,74.39160857968004,104.47,334.39,5.43,173.37,Forest,Laterite,4393,1,0.2711895,0
17.71684007313685,73.71315993086745,104.4,769.21,617.99,162.69,Urban,Laterite,5404,0,0.1428605,0
16.44718341938934,73.56997913709799,9.72,368.25,500.87,283.49,Urban,Laterite,2299,0,0.028132500000000005,0
18.840736325735605,72.82600949636242,46.54,1074.73,58.69,7.11,Forest,Laterite,3703,1,0.2502765,0
16.60873674314483,74.23571391008679,102.66,664.83,378.47,295.78,Agricultural,Clay,3788,0,0.23590150000000001,0
15.97231685718092,73.87357190138083,163.28,581.1,524.09,343.5,Urban,Laterite,5693,0,0.192335,0
15.91802212981887,74.32657055826049,16.4,287.91,406.35,367.72,Forest,Sandy Loam,1843,0,0.030795499999999996,0
17.787535375131505,73.36289710373109,67.71,996.27,81.13,136.75,Urban,Laterite,3473,1,0.1175235,0
15.860401847495151,72.54541887029762,114.51,1028.91,57.64,337.49,Forest,Laterite,4622,1,0.1659555,0
16.015229642901268,74.1799827638751,123.8,4431.04,619.48,351.31,Agricultural,Sandy Loam,10291,0,0.345352,0
17.775480347758613,73.19047755194013,207.12,336.57,233.53,131.13,Water Body,Laterite,5510,0,0.2239485,0
16.727780633049374,74.34804009095332,83.48,363.89,142.22,291.08,Agricultural,Laterite,6268,0,0.1016745,0
18.94785715910234,72.5447607846907,49.49,282.19,34.24,27.4,Forest,Sandy Loam,3938,1,0.0635995,0
18.341326888395976,73.07091158676718,52.98,3759.82,447.47,68.13,Water Body,Clay,6172,0,0.340971,0
18.64735827768622,73.74581281937483,73.71,1195.12,690.45,103.57,Water Body,Laterite,3084,0,0.13346599999999997,0
18.740351237389433,73.42349175265707,20.3,1036.52,664.27,68.05,Urban,Laterite,2712,0,0.072126,0
17.09455335963279,74.02688848887696,26.29,698.57,668.64,238.35,Agricultural,Laterite,8380,0,0.061218499999999995,0
18.973730376952666,72.71636323592367,68.66,208.5,171.17,12.01,Forest,Clay,2471,0,0.179085,0
